Area,Year,Savanna fires,Forest fires,Crop Residues,Rice Cultivation,Drained organic soils (CO2),Pesticides Manufacturing,Food Transport,Forestland,Net Forest conversion,Food Household Consumption,Food Retail,On-farm Electricity Use,Food Packaging,Agrifood Systems Waste Disposal,Food Processing,Fertilizers Manufacturing,IPPU,Manure applied to Soils,Manure left on Pasture,Manure Management,Fires in organic soils,Fires in humid tropical forests,On-farm energy use,Rural population,Urban population,Total Population - Male,Total Population - Female,total_emission,Average Temperature °C
Jordan,2007,0.0,0.0,4.8361,246.4072765,0.0,30.0,584.5537,0.0,0.0,759.0356,326.2293,1070.2811,42.4885,1764.1327,1.2971,1004.4256,2298.8742,17.3211,326.2695,36.8982,0.0,0.0,360.9388,1091804,5101387,3334553.0,3138903.0,8873.988776,0.70475
Jordan,2008,0.0,0.0,4.5406,246.4072765,0.0,27.0,531.9507,0.0,0.0,708.2754,382.1781,1017.3546,45.2473,1798.5818,1.6897,566.1493,2349.8811,17.3528,388.519,40.2952,0.0,0.0,302.2036,1058386,5431436,3414636.0,3218236.0,8427.626476,0.798333333
Jordan,2009,0.0,0.0,5.1104,246.4072765,0.0,20.0,593.8353,0.0,0.0,758.6516,405.5913,1041.1093,39.6847,1827.7564,1.9212,754.2603,2211.5944,18.32,341.517,38.7342,0.0,0.0,323.8183,1028066,5793050,3488622.0,3291871.0,8628.311676,0.6705
Jordan,2010,0.0,0.0,6.5539,246.4072765,0.0,19.0,602.5953,0.0,0.0,731.9492,410.4783,1083.0703,25.203,1857.7895,2.4141,963.1744,2240.6578,19.7912,340.4666,40.0215,0.0,0.0,301.4075,999206,6183184,3564227.0,3367031.0,8890.979876,2.597833333
Jordan,2011,0.0,0.0,6.8905,246.4072765,0.0,26.0,617.323,0.0,0.0,919.4372,424.1847,1218.213,22.1986,1891.5191,2.6749,1084.2041,1846.1165,20.4736,350.4766,41.2572,0.0,0.0,311.2616,971693,6603250,3654198.0,3455782.0,9028.637876,0.319166667
Jordan,2012,0.0134,0.0,6.8676,246.4072765,0.0,20.0,790.5519,0.0,0.0,921.0779,445.5166,1263.3258,38.5844,1921.3419,2.9437,875.9197,2280.5864,18.0361,341.7178,38.4517,0.0,0.0,341.5365,944332,7048241,3704706.0,3507157.0,9552.878676,1.203166667
Jordan,2013,0.0,0.0,7.5911,246.4072765,0.0,26.0,810.4031,0.0,0.0,893.1384,452.8816,1331.7589,37.1559,1951.4158,3.0695,880.8007,2362.4062,18.3636,353.4068,39.5247,0.0,0.0,283.1094,914962,7498502,3968884.0,3725930.0,9697.432976,0.842333333
Jordan,2014,0.0,0.0,7.9519,246.4072765,0.0,19.0,811.131,0.0,0.0,954.3277,522.4983,1503.009,56.5559,1961.4123,3.168,1010.8788,2448.926,18.6729,383.0746,41.621,0.0,0.0,321.104,880931,7928375,4497632.0,4160394.0,10309.73868,1.04175
Jordan,2015,0.0,0.0,8.0659,246.4072765,0.0,17.0,897.8056,0.0,0.0,1090.967,477.9207,1416.6315,46.8763,1986.3524,3.2964,814.335,2503.7676,19.6215,383.2847,42.1609,0.0,0.0,333.2682,892500,8266802,4944708.0,4549538.0,10287.76098,1.187416667
Jordan,2016,0.0,0.0,8.5451,246.4072765,0.0,24.0,973.4701,0.0,0.0,1037.8434,474.4895,1250.4947,39.7041,2010.92,3.5127,832.6207,2519.6874,19.6369,437.4672,45.7852,0.0,0.0,359.7245,897724,8558078,5185852.0,4778803.0,10284.30878,1.605
Jordan,2017,0.0,0.0,7.3448,246.4072765,0.0,28.0,999.9738,0.0,0.0,1149.602,507.4328,1288.209,37.8549,2029.0184,3.7519,1045.5089,2655.1073,19.1504,408.2759,43.7561,0.0,0.0,391.837,897788,8804565,5312425.0,4902957.0,10861.23048,1.221
Jordan,2018,0.0,0.0,6.9982,246.4072765,0.0,14.0,983.1501,0.0,0.0,1112.8731,514.1396,1194.7902,27.8604,2045.2392,3.7554,1058.3264,2682.2271,19.669,407.1523,44.0862,0.0,0.0,390.6985,893429,9010373,5435573.0,5024293.0,10751.37298,1.875083333
Jordan,2019,0.0,0.0,9.227,246.4072765,0.0,14.0,989.0691,0.0,0.0,1130.7069,524.3259,1154.6944,11.0221,2059.9717,3.8598,1066.7405,2827.2969,19.9004,403.0363,43.9565,0.0,0.0,346.948,885864,9183930,5555605.0,5143079.0,10851.16278,1.252166667
Jordan,2020,0.2109,0.0,7.8891,246.4072765,0.0,14.0,778.4384,0.0,0.0,1171.5635,517.9974,1200.4232,10.623,2072.3285,4.0047,1153.6227,2849.7167,19.7443,394.1619,43.4223,0.0,0.0,313.0803,876059,9332603,5670775.0,5257947.0,10797.63418,1.713083333
Kazakhstan,1992,3837.8395,37.3663,2190.6478,720.0648,0.0,487.0,1867.8863,-1117.422,294.7675,1315.4437,117.4042,8211.3932,576.8487,1135.1681,294.101,49.7243,5945.7741,1542.2327,4335.9412,2960.3136,0.0,0.0,6036.6072,7238014,9243099,8205185.0,8838231.0,40839.1022,0.383416667
Kazakhstan,1993,3837.8395,37.3663,1729.6467,672.6759,0.0,468.0,1558.9197,-1117.422,294.7675,1121.6297,45.9843,9238.2998,1218.5059,1188.4149,752.5221,48.6266,4871.0196,1538.4933,4306.1777,2943.8813,0.0,0.0,4797.9752,7204180,9165820,8172300.0,8807397.0,39553.324,-0.697916667
Kazakhstan,1994,3837.8395,37.3663,1391.2918,623.4407,0.0,631.0,1036.4767,-1117.422,294.7675,1891.4877,33.7228,15104.1069,1279.4081,1232.1799,929.3189,49.3114,3184.4617,1514.5764,4270.7376,2886.5411,0.0,0.0,3559.4406,7151914,9065577,8053053.0,8694098.0,42670.0536,0.16675
Kazakhstan,1995,3837.8395,37.3663,931.4075,517.585,0.0,356.0,1049.567,-1117.422,294.7675,1084.4975,38.951,8208.6751,1134.8321,1269.4451,577.1628,49.0397,3402.9313,1251.0629,3444.349,2460.1125,0.0,0.0,3984.1861,7067970,8966986,7892920.0,8541404.0,32812.3559,1.953
Kazakhstan,1996,3406.5569,147.0436,1008.5451,532.3556,0.0,440.0,939.9148,-1117.422,294.7675,986.3099,26.2774,7215.966,1045.1151,1305.7611,467.4207,49.5465,2989.6223,1033.8481,2849.0582,2075.9483,0.0,0.0,2781.7013,6970095,8850536,7741328.0,8402919.0,28478.3364,-0.196333333
Kazakhstan,1997,4212.818,355.7131,1045.7323,510.8152,0.0,276.0,809.1121,-1117.422,294.7675,808.0999,29.0619,4673.4453,1086.1869,1333.4201,395.7819,50.3171,3042.2982,813.5338,2148.9386,1643.7671,0.0,0.0,2552.0834,6861509,8720243,7569790.0,8250641.0,24964.4704,1.584416667
Kazakhstan,1998,4130.816,175.3543,635.3395,451.733,0.0,202.0,875.9766,-1117.422,294.7675,831.1661,91.9013,4663.9225,938.2394,1366.4457,649.058,50.7991,2877.7918,667.0536,1691.8626,1339.7206,0.0,0.0,2562.5317,6756114,8593785,7386060.0,8088194.0,23379.0573,0.825
Kazakhstan,1999,2666.8731,113.7213,1083.0333,436.9624,0.0,169.0,656.249,-1117.422,294.7675,996.1129,326.987,4570.356,1165.4497,1414.0285,643.4279,51.6608,3420.8383,628.1081,1560.1219,1255.1466,0.0,0.0,2031.9225,6669027,8496547,7269122.0,7987133.0,22367.3448,1.521666667
Kazakhstan,2000,2334.8856,133.1934,952.1131,443.7322,0.0,131.0,729.811,-1117.422,294.7675,1477.8167,618.797,6333.5634,869.584,1663.5339,1285.7219,51.5227,3625.7189,640.1217,1574.7021,1278.6267,0.0,0.0,1568.2903,6610426,8446937,7254141.0,7982111.0,24890.0801,1.38525
Kazakhstan,2001,2944.1854,0.1304,1224.5089,425.8845,0.0,19.0,868.4289,-2993.6882,1480.0545,1415.1625,801.998,5140.9206,971.9349,1740.369,1619.0871,51.799,3953.3265,662.387,1619.2045,1322.1121,0.0,0.0,2153.0787,6591821,8448150,7271185.0,8010100.0,25419.8843,1.37775
Kazakhstan,2002,11284.5382,13.5621,1245.2379,404.5472,0.0,55.0,906.4273,-2993.6882,1480.0545,1621.3122,1112.0781,7309.4814,1160.3673,1822.7416,2316.6025,52.3036,4001.5964,687.2923,1697.2403,1374.6108,0.0,0.0,1735.0682,6609578,8496067,7295257.0,8043706.0,37286.3737,1.87175
Kazakhstan,2003,4691.3372,4.302,1172.3478,514.5078,0.0,83.0,912.5516,-2993.6882,1480.0545,1813.1647,1355.2204,3900.1905,1388.142,1941.9516,2829.5658,53.0861,4309.8229,727.8931,1811.6473,1456.4865,0.0,0.0,1484.7666,6653891,8578434,7329926.0,8086787.0,28936.3502,0.76675
Kazakhstan,2004,6238.4641,2.3478,1036.9287,496.6601,0.0,42.0,1040.2744,-2993.6882,1480.0545,1921.6541,1548.8011,3323.6403,1507.5845,2147.5396,3198.871,51.4337,4874.0583,770.5461,1949.335,1550.0711,0.0,0.0,2301.0823,6709744,8676172,7377765.0,8144158.0,32487.6585,2.013833333
Kazakhstan,2005,6161.7009,0.5217,1116.0997,522.5086,0.0,141.0,1093.5395,-2993.6882,1480.0545,2135.1095,1789.5109,3537.3423,1558.5255,1917.2371,3699.6931,51.1798,5030.5915,813.5711,2105.7664,1632.1983,0.0,0.0,3252.6871,6766257,8775200,7439667.0,8216582.0,35045.1493,1.654583333
Kazakhstan,2006,6870.9956,0.3909,1282.382,539.1254,0.0,150.4324559,1259.0597,-2993.6882,1480.0545,2867.8344,2381.4253,5468.2505,1988.1574,2050.0772,5177.4345,85.6554,5367.926,845.2963,2227.0789,1695.6759,0.0,0.0,3272.64,6819865,8870996,7517536.0,8305212.0,42016.20416,1.529666667
Kazakhstan,2007,3782.0049,11.5838,1515.3718,537.8946,0.0,39.0,1536.6217,-2993.6882,1480.0545,2921.2313,2410.8848,549.7214,2108.9771,2211.4347,5065.3098,428.9529,5768.9233,877.8782,2352.9362,1754.8651,0.0,0.0,2634.1229,6873733,8967622,7605688.0,8400448.0,34994.0808,1.889583333
Kazakhstan,2008,4577.7536,2.6073,1259.5619,464.6572,0.0,72.0,1643.7695,-2993.6882,1480.0545,2933.6504,2616.1286,419.4865,2035.2116,2205.6086,5514.2676,398.1311,6242.9315,903.0699,2450.5176,1804.3829,0.0,0.0,3817.3458,6931410,9069766,7699199.0,8497318.0,37847.4479,1.708166667
Kazakhstan,2009,2282.146,0.0,1587.6025,534.8174,0.0,315.0,1477.0995,-2993.6882,1480.0545,2525.4243,1423.3225,196.8254,2472.7376,2324.5633,3488.2241,583.8498,5987.9527,932.0856,2541.1889,1853.3262,0.0,0.0,3699.5161,6998909,9185254,7801675.0,8600694.0,32712.0482,1.1175
Kazakhstan,2010,5748.7777,0.5214,1044.6871,578.5136,0.0,220.0,1535.3627,-2993.6882,1480.0545,2872.6842,1589.7902,259.6411,2528.6435,2396.3893,3567.0064,321.5871,6826.7197,949.0457,2617.2535,1881.4667,0.0,0.0,3661.015,7079870,9319106,7915384.0,8712452.0,37085.4712,1.445333333
Kazakhstan,2011,1326.5067,1.3035,1922.5269,574.4209,0.0,375.0,1581.4184,-10732.7261,871.933,3525.3018,1808.3276,267.5666,2469.4083,2578.2226,1348.5061,464.4769,7004.9225,962.3212,2697.7121,1902.6798,0.0,0.0,3823.3507,7175002,9472378,8035565.0,8829353.0,24773.1795,0.425833333
Kazakhstan,2012,2410.3082,1.6951,1069.8561,572.5438,0.0,317.0,1732.9418,-10732.7261,871.933,3116.7623,1539.378,213.6159,2536.9894,2478.0164,2292.1414,336.54,8464.6626,915.482,2639.9222,1777.2739,0.0,0.0,3668.9602,7280687,9640492,8155776.0,8947088.0,26223.2962,0.896916667
Kazakhstan,2013,582.0075,0.0,1404.5317,550.3818,0.0,314.0,1645.5158,-10732.7261,871.933,3000.9286,1893.272,402.1034,1881.5424,2458.5308,2302.9443,650.6115,9109.1076,911.7764,2633.1207,1759.6278,0.0,0.0,3509.98,7391287,9815970,8278722.0,9067009.0,25149.1892,2.303
Kazakhstan,2014,2909.9214,0.0,1329.3002,586.3728,0.0,443.0,1662.4049,-10732.7261,871.933,4485.6242,2132.7082,449.5948,2007.5155,2452.9584,2441.1911,932.7524,9553.2028,927.742,2674.9995,1795.0723,0.0,0.0,3752.5038,7499077,9988702,8404471.0,9187826.0,30676.0712,0.510833333
Kazakhstan,2015,3503.2436,3.6497,1392.9542,607.7655,0.0,353.0,1663.0382,-10732.7261,871.933,3907.0029,2023.6149,364.1433,2012.7118,2402.9526,2419.3866,962.9053,9520.443,964.8563,2840.6714,1876.4648,0.0,0.0,2944.9853,7598480,10151168,8528731.0,9307177.0,29902.9963,1.960666667
Kazakhstan,2016,1088.6099,0.6514,1523.7205,580.4769,0.0,387.0,1845.8598,-2986.4795,2.617,4827.5974,2307.1753,375.0423,2115.0452,2285.2858,2694.7243,1096.3794,10162.7857,990.6091,2936.6909,1936.2427,0.0,0.0,2948.551,7687326,10300410,8654278.0,9424275.0,37118.5851,1.893416667
Kazakhstan,2017,6783.5849,0.0,1530.7234,643.1348,0.0,519.0,1860.4127,-2986.4795,2.617,6506.9909,2741.511,461.7219,2527.0298,2295.5303,2764.4391,1174.3537,10909.6032,1029.3671,3057.7735,2023.5559,0.0,0.0,3310.2207,7766771,10437728,8777496.0,9537317.0,47155.0904,1.714416667
Kazakhstan,2018,1622.9315,0.3669,1521.7032,624.5485,0.0,523.0,2098.3354,-2986.4795,2.617,8795.1227,2729.9369,492.0927,2610.1533,2301.3689,2888.7423,1119.107,10719.2308,1077.4582,3218.1209,2125.9394,0.0,0.0,3591.3168,7834880,10568980,8893549.0,9644550.0,45075.6129,0.49325
Kazakhstan,2019,3845.9944,0.2606,1368.121,627.5642,0.0,551.0,1981.9915,-2986.4795,2.617,9070.013,2633.8654,541.9635,2284.3161,2301.9342,2862.7127,1130.8265,10689.8833,1111.9288,3346.4387,2204.4146,0.0,0.0,2521.7079,7894648,10698322,9005743.0,9748515.0,46091.0739,1.871333333
Kazakhstan,2020,1902.416,0.0,1532.9443,629.4597,0.0,619.0,2543.8557,-2986.4795,2.617,8512.8909,2230.6575,821.8482,2337.1448,2301.6033,2789.6728,1178.3051,11487.1033,1158.5005,3543.9272,2313.2859,0.0,0.0,2769.019,7948258,10828881,9120059.0,9859184.0,45687.7717,2.24975
Kenya,1990,208.9105,23.9599,198.3447,25.9916,158.1011,48.0,333.4723,-4458.2606,0.0,12.1799,7.5484,1.7534,67.63136607,4913.2931,10.6529,356.4910169,706.9825,235.8898,7785.8288,639.0774,0.0,0.3672,210.312,19483070,3919437,11469606.0,11692664.0,11486.52728,-0.060416667
Kenya,1991,208.9105,23.9599,206.0952,25.48,158.1011,33.0,233.2978,-4458.2606,0.0,11.6149,6.8037,1.9486,67.63136607,5001.5312,11.6748,356.4910169,680.1403,227.4902,7447.1321,614.2054,0.0,0.3672,174.9637,20058740,4120858,11844758.0,12073477.0,11032.57838,0.304083333
Kenya,1992,208.9105,23.9599,208.6646,24.5,158.1011,28.0,257.0244,-4458.2606,0.0,11.6446,11.7417,2.3947,67.63136607,5067.5405,14.0171,356.4910169,745.4051,227.946,7414.7132,611.6355,0.0,0.3672,213.0784,20634704,4329249,12210186.0,12445537.0,11195.50628,0.3755
Kenya,1993,208.9105,23.9599,187.4186,22.2068,158.1011,21.0,256.1264,-4458.2606,0.0,12.9257,12.7665,2.6356,67.63136607,5112.3591,15.3999,356.4910169,692.757,224.0021,7366.9048,610.6114,0.0,0.3672,231.1904,21209905,4544209,12574792.0,12817038.0,11125.50478,0.0985
Kenya,1994,208.9105,23.9599,234.8328,21.1484,158.1011,41.0,255.9758,-4458.2606,0.0,14.9054,15.925,2.9708,67.63136607,5180.3453,16.654,491.826826,696.1773,226.4999,7366.1471,613.2699,0.0,0.3672,265.3699,21782569,4765917,12942673.0,13191070.0,11443.75789,0.415666667
Kenya,1995,208.9105,23.9599,228.9496,21.56,161.7817,29.0,308.0176,-4458.2606,0.0,15.4473,19.5447,2.5856,67.63136607,5260.4228,7.8567,356.4910169,752.3564,233.5097,7310.8092,615.4388,0.0,0.3672,259.8425,22352157,4994299,13312267.0,13566081.0,11426.22198,0.399166667
Kenya,1996,257.2978,29.7392,199.0348,24.8038,163.0273,51.0,309.5025,-4458.2606,0.0,16.0278,21.4921,3.724,67.63136607,5324.4895,10.1625,356.4910169,858.3111,237.647,6788.5851,583.4711,0.0,1.2788,332.9416,22918171,5229563,13678480.0,13937256.0,11178.39778,0.384833333
Kenya,1997,234.2415,155.2454,206.6377,20.2664,163.0273,71.0,312.7145,-4458.2606,0.0,19.0414,26.8534,4.2275,67.63136607,5377.4474,10.9433,392.2743778,813.0633,238.9637,6800.4544,585.1878,0.0,1.1813,213.8328,23482301,5471813,14050503.0,14313761.0,11255.97424,0.362166667
Kenya,1998,880.5154,53.8566,207.7752,16.9324,163.0273,35.0,266.6753,-4458.2606,0.0,30.6145,29.8404,8.7706,67.63136607,5445.6376,5.9834,526.737042,791.4844,238.6716,6754.5481,592.0266,0.0,1.9629,244.8602,24047421,5722382,14435594.0,14701779.0,11904.29031,0.282
Kenya,1999,297.7199,116.1874,218.5566,25.9288,163.0273,38.0,257.2711,-4458.2606,0.0,30.6954,49.0721,14.7852,67.63136607,5493.9361,16.8114,356.4910169,782.9165,245.9259,7409.6321,634.0653,0.0,1.6614,209.5358,24617960,5982437,14849031.0,15116098.0,11971.59008,0.189166667
Kenya,2000,161.5354,176.3237,201.6473,27.2087,163.0273,13.0,272.9131,-4458.2606,0.0,47.2624,64.2211,15.9555,67.63136607,5527.7158,44.5303,356.4910169,717.5426,241.1495,6761.9545,577.9046,0.0,0.6872,205.8752,25194298,6256185,15293161.0,15558445.0,11186.31598,0.642416667
Kenya,2001,134.9376,1.8102,244.7785,25.872,164.6108,5.0,279.4032,26.5198,14977.4103,37.5715,62.9613,10.9763,67.63136607,5564.5739,37.4418,356.4910169,694.752,225.8998,6749.7354,587.5555,0.0,0.0,272.2973,25779834,6541648,15769661.0,16030683.0,30528.22958,0.56475
Kenya,2002,143.7614,1.1637,237.291,25.48,164.6108,2.0,279.5955,26.5198,14977.4103,31.302,62.6403,7.5771,67.63136607,5631.5974,30.6078,356.4910169,750.8358,231.2716,7098.787,615.9861,0.0,0.0,282.0972,26374762,6839247,16262141.0,16517681.0,31024.65718,0.734916667
Kenya,2003,313.3923,2.5955,251.3431,21.1308,164.6108,8.0,300.8007,26.5198,14977.4103,27.389,66.3239,5.6847,67.63136607,5669.71,27.5564,392.2743778,849.5029,277.7528,7505.1452,652.3355,0.0,0.1388,351.4413,26981085,7149767,16758781.0,17008340.0,31958.68954,0.85525
Kenya,2004,105.6769,0.9241,229.2371,25.9171,164.6108,35.0,340.4637,26.5198,14977.4103,37.7611,63.3998,10.2151,67.63136607,5713.4187,48.7824,356.4910169,915.7532,285.917,8047.7507,696.254,0.0,0.2776,312.2811,27600542,7474389,17274191.0,17517645.0,32461.69288,0.684416667
Kenya,2005,157.4523,6.465,273.4126,31.2424,164.6108,0.0,337.4459,26.5198,14977.4103,45.0972,71.0732,12.6568,67.63136607,5787.289,63.4385,356.4910169,1088.3923,251.7509,7872.8727,670.645,0.0,0.0,288.0796,28234834,7813454,17802747.0,18040263.0,32549.97668,0.823333333
Kenya,2006,55.6212,1.8102,292.8273,45.2878,164.6108,1.0,392.3367,26.5198,14977.4103,51.7989,79.0986,14.0452,67.63136607,5861.0233,74.6287,356.4910169,1104.4201,289.3057,7456.8693,638.066,0.0,0.0,333.5125,28883861,8168189,18346035.0,18579218.0,32284.31478,0.774583333
Kenya,2007,473.4451,2.1258,261.6452,32.2557,164.6108,75.40758059,417.8968,26.5198,14977.4103,62.4581,84.9995,12.9351,67.63136607,5934.6787,79.4208,356.4910169,1261.3225,396.833,12208.9075,1054.244,0.0,0.8328,355.0108,29547088,8538821,18903421.0,19133373.0,38307.08226,0.681583333
Kenya,2008,173.0626,3.2325,225.8201,32.7986,164.6108,36.0,378.7047,26.5198,14977.4103,67.3534,125.8717,12.0887,67.63136607,5996.7327,104.7696,356.4910169,1408.9054,344.573,12459.9396,1108.172,0.0,0.0,331.0819,30222715,8925701,19479661.0,19707234.0,38401.76978,0.858166667
Kenya,2009,77.4016,8.1459,245.712,42.7848,164.6108,39.0,394.5089,26.5198,14977.4103,84.7929,152.0655,14.803,68.41215211,6094.5965,88.2538,356.4910169,1647.2656,361.1806,12001.7396,1042.6188,0.0,0.0,362.424,30909074,9328130,20068349.0,20296096.0,38250.73757,1.326166667
Kenya,2010,100.563,0.8138,303.5191,39.5548,162.5433,33.0,433.2468,26.5198,14977.4103,62.6354,116.7804,10.1893,68.41215211,6163.2327,64.5323,356.4910169,1826.1118,334.7994,12081.9745,1059.144,0.0,0.5552,196.7409,31603483,9746669,20642895.0,20875000.0,38418.76997,1.06925
Kenya,2011,83.0887,3.1032,308.3423,54.9466,158.8767,34.0,522.796,25.831,8157.6953,62.8512,135.8178,12.3892,68.41215211,6248.3988,65.5341,356.4910169,2072.1308,352.4806,12369.568,1079.2985,0.0,0.0,83.0054,32303238,10183601,21195954.0,21439190.0,32255.05737,1.090083333
Kenya,2012,601.5593,8.1459,344.6793,58.0748,158.8767,31.0,554.0419,25.831,8157.6953,55.4581,145.4846,9.7746,68.41215211,6321.6441,56.3585,356.4910169,2126.993,352.5177,12017.7875,1067.3649,0.0,0.0,63.0429,33007200,10639429,21733578.0,21992229.0,32581.23327,1.071166667
Kenya,2013,156.37,1.0344,338.5697,61.444,158.3512,33.0,660.372,25.831,8157.6953,68.4278,160.2976,12.8336,68.41215211,6405.3722,82.551,356.4910169,2331.9524,358.5923,11908.9912,1059.9113,0.0,0.0,113.2231,33712691,11114158,22259261.0,22533107.0,32519.72327,0.881416667
Kenya,2014,108.3617,0.2586,309.9034,55.6444,158.3512,29.0,851.0364,25.831,8157.6953,102.6438,171.9608,8.265,72.06863988,6454.7933,49.2825,356.4910169,2636.8146,365.3276,12219.1942,1075.6438,0.0,0.0,148.0693,34416636,11607614,22770037.0,23061826.0,33356.63656,1.038083333
Kenya,2015,101.4709,35.0401,333.2902,57.6985,158.3512,26.0,1046.3456,25.831,8157.6953,91.4102,172.3132,5.5964,72.06863988,6512.6003,37.7288,356.4910169,2821.7743,367.3291,12238.8619,1096.2989,0.0,0.0,90.0996,35116503,12119756,23268540.0,23582948.0,33804.29516,1.240666667
Kenya,2016,105.6841,0.6465,307.953,57.5005,158.3512,30.0,1169.0288,-7727.5708,0.0,124.4512,198.6084,10.4956,75.92072682,6577.2069,65.667,356.4910169,2966.6365,404.3111,13373.7754,1192.6588,0.0,0.0,127.803,35810733,12650834,23780053.0,24114618.0,19575.61894,1.203416667
Kenya,2017,30.3713,2.0688,296.5102,59.5683,158.3512,30.0,1139.5683,-7727.5708,0.0,146.5055,208.2876,10.6371,72.06863988,6641.9422,71.9436,356.4910169,2771.2074,373.1441,12316.5882,1128.8875,0.0,0.0,188.2043,36498515,13201347,24296132.0,24652004.0,18274.77446,1.475083333
Kenya,2018,72.4301,0.1293,360.3853,50.8934,156.0065,27.0,1048.5017,-7727.5708,0.0,82.9355,241.666,6.3383,72.06863988,6718.1199,14.0787,356.4910169,2696.0696,373.0135,12905.7263,1177.3388,0.0,0.0,168.946,37179074,13771805,24784782.0,25168522.0,18800.56776,0.716833333
Kenya,2019,152.2031,9.0604,354.1069,48.9843,155.2392,26.0,1207.0009,-7727.5708,0.0,168.3404,247.7014,6.0127,72.06863988,6779.0061,13.9879,356.4910169,2720.9311,401.4362,14962.1237,1386.7372,0.0,0.1388,82.3618,37851953,14362838,25272193.0,25679257.0,21422.36096,1.586833333
Kenya,2020,324.1245,1.9965,355.1597,55.421,155.2392,26.0,1170.7666,-7727.5708,0.0,188.181,260.9527,6.0127,92.6369041,6836.5184,17.1084,356.4910169,3286.7648,420.8674,15240.6683,1411.6964,0.0,0.8328,85.0477,38516638,14975059,25780698.0,26205082.0,22564.91522,1.4125
Kyrgyzstan,1992,5.4604,0.8778,104.3303,11.6934,0.0,33.0,308.5067,-1022.8663,0.0,60.5008,0.1143,264.9702,11.5658,384.873,42.8892,1161.414228,642.4785,279.5179,890.3582,431.8664,0.0,0.0,870.3286,2797095,1657094,2177128.0,2324131.0,4481.879428,0.190333333
Kyrgyzstan,1993,5.4604,0.8778,103.9429,15.386,0.0,29.0,179.9352,-1022.8663,0.0,65.5298,0.3726,160.3209,5.5684,408.2753,19.2852,1260.966676,465.7601,258.246,821.0197,400.6089,0.0,0.0,500.6122,2828502,1655338,2183926.0,2323707.0,3678.301776,-0.269666667
Kyrgyzstan,1994,5.4604,0.8778,77.5769,18.4632,0.0,25.0,56.8605,-1022.8663,0.0,33.8781,0.5868,217.0222,2.7248,428.6042,10.9564,1577.287481,324.994,229.6222,718.3454,369.1132,0.0,0.0,265.3844,2863419,1655382,2198325.0,2332569.0,3339.891681,0.33
Kyrgyzstan,1995,5.4604,0.8778,70.6334,27.6948,0.0,25.0,121.7809,-1022.8663,0.0,54.4103,1.1127,283.8501,4.2935,449.6103,13.8414,356.4910169,290.5707,182.2165,542.3458,312.0534,0.0,0.0,204.8467,2906338,1659749,2232307.0,2364149.0,1924.223417,0.44325
Kyrgyzstan,1996,4.1637,0.5361,96.0562,33.2338,0.0,23.0,134.9961,-1022.8663,0.0,58.8421,3.8505,272.8358,4.7576,478.1085,13.17,356.4910169,401.5548,166.9766,488.9069,293.6062,0.0,0.0,260.4279,2959745,1669653,2268151.0,2398434.0,2068.647517,-0.18625
Kyrgyzstan,1997,7.4958,13.4321,116.0814,37.5418,0.0,22.0,144.2456,-1022.8663,0.0,66.6112,7.0134,248.3809,4.8863,511.3165,10.0349,356.4910169,454.826,159.1614,452.1158,284.3056,0.0,0.0,234.9233,3021731,1683907,2304534.0,2433852.0,2107.996717,1.350833333
Kyrgyzstan,1998,5.0806,7.9845,114.8554,33.8492,0.0,19.0,140.3404,-1022.8663,0.0,57.3072,3.3574,253.4674,4.1833,530.4241,8.3217,356.4910169,479.0849,162.7853,472.6768,294.3088,0.0,0.0,246.2819,3087275,1699498,2340909.0,2469503.0,2166.933617,1.06
Kyrgyzstan,1999,3.561,0.4564,115.3538,37.5418,0.0,19.0,130.0918,-1022.8663,0.0,63.0602,4.4783,225.2877,2.2202,553.7289,11.9335,356.4910169,338.8588,166.6034,483.4753,303.5669,0.0,0.0,244.2193,3145171,1715958,2375477.0,2503434.0,2037.062017,1.038083333
Kyrgyzstan,2000,5.9202,0.2847,110.4119,38.3358,0.0,15.0,98.3148,-1022.8663,0.0,83.5665,6.0272,261.4593,2.5207,583.8123,14.3684,356.4910169,392.1186,170.3404,491.4119,311.2816,0.0,0.0,208.7525,3183803,1736915,2404032.0,2531149.0,2127.551517,1.1115
Kyrgyzstan,2001,7.0375,0.0,125.3586,34.1261,0.0,9.0,103.011,-9.2635,0.0,83.6518,8.4115,220.1648,2.9331,595.485,17.2598,356.4910169,382.1557,172.1668,495.9101,315.6728,0.0,0.0,196.0142,3210973,1751617,2427598.0,2553846.0,3115.586317,1.318
Kyrgyzstan,2002,19.5743,0.0,120.6535,40.9329,0.0,10.0,91.8582,-9.2635,0.0,90.0617,8.9125,219.3381,3.059,613.652,19.5061,356.4910169,412.3908,173.9549,498.2442,320.3653,0.0,0.0,202.48,3229231,1761456,2450377.0,2576265.0,3192.211017,1.35225
Kyrgyzstan,2003,8.0204,0.0,117.7356,37.5418,0.0,16.0,114.7315,-9.2635,0.0,106.9608,10.3931,203.3996,3.6868,632.2137,22.2479,356.4910169,513.9607,177.0259,505.262,326.2928,0.0,0.0,238.3709,3243275,1768994,2476113.0,2602164.0,3381.071017,0.6655
